Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2022,HAWAII,"JACK, ISLAND","3,524",2,"19,877",Public,Commercial,Carangoides orthogrammus,168759,PIFSC
2022,HAWAII,"JOBFISH, GREEN /UKU","46,196",21,"341,691",Public,Commercial,Aprion virescens,168926,PIFSC
2022,HAWAII,"LOBSTER, BANDED SPINY",69,0,926,Public,Commercial,Panulirus marginatus,199948,PIFSC
2022,HAWAII,"MARLIN, BLACK","11,532",5,"29,274",Public,Commercial,Istiompax indica,768125,PIFSC
2022,HAWAII,"MARLIN, BLUE","994,291",451,"2,360,854",Public,Commercial,Makaira mazara,172497,PIFSC
2022,HAWAII,"MARLIN, STRIPED","913,492",414,"2,315,445",Public,Commercial,Kajikia audax,768127,PIFSC
2022,HAWAII,MILKFISH,"1,458",1,"3,211",Public,Commercial,Chanos chanos,162838,PIFSC
2022,HAWAII,"MULLET, STRIPED","1,551",1,"9,030",Public,Commercial,Mugil cephalus,170335,PIFSC
2022,HAWAII,NEEDLEFISHES **,563,0,"2,222",Public,Commercial,Belonidae,165546,PIFSC
2022,HAWAII,OCTOPUSES **,"3,805",2,"23,669",Public,Commercial,Octopodidae,82590,PIFSC
2022,HAWAII,OILFISH,"175,721",80,"200,158",Public,Commercial,Ruvettus pretiosus,172364,PIFSC
2022,HAWAII,"PARROTFISH, PALENOSE","2,470",1,"13,785",Public,Commercial,Scarus psittacus,170855,PIFSC
2022,HAWAII,"PARROTFISH, STAREYE","14,159",6,"75,751",Public,Commercial,Calotomus Carolinus,170875,PIFSC
2022,HAWAII,PARROTFISHES **,"16,066",7,"93,177",Public,Commercial,Scaridae,170809,PIFSC
2022,HAWAII,POMFRETS **,"471,613",214,"2,545,777",Public,Commercial,Bramidae,170287,PIFSC
2022,HAWAII,"RED SNAPPER, LONGTAILED","50,675",23,"587,861",Public,Commercial,Etelis coruscans,168905,PIFSC
2022,HAWAII,RUDDERFISHES **,"8,131",4,"20,832",Public,Commercial,Kyphosus,169504,PIFSC
2022,HAWAII,"RUNNER, RAINBOW","1,776",1,"5,538",Public,Commercial,Elagatis bipinnulata,168738,PIFSC
2022,HAWAII,SAILFISH,"29,221",13,"46,591",Public,Commercial,Istiophorus platypterus,172488,PIFSC
2022,HAWAII,"SCAD, BIGEYE","252,321",114,"1,002,190",Public,Commercial,Selar crumenophthalmus,168677,PIFSC
2022,HAWAII,"SCAD, MACKEREL","59,632",27,"233,834",Public,Commercial,Decapterus macarellus,168724,PIFSC
2022,HAWAII,"SCORPIONFISH, LARGE HEADED","1,050",0,"11,361",Public,Commercial,Pontinus Macrocephalus,166805,PIFSC
2022,HAWAII,SCORPIONFISHES **,301,0,"1,466",Public,Commercial,Scorpaenidae,166704,PIFSC
2022,HAWAII,SEAWEED,"1,549",1,"32,385",Public,Commercial,Phaeophyta ,660055,PIFSC
2022,HAWAII,"SERGEANT, HAWAIIAN",228,0,873,Public,Commercial,Abudefduf abdominalis,170048,PIFSC
2022,HAWAII,"SHRIMP, MARINE **","2,518",1,"36,250",Public,Commercial,Dendrobranchiata,95600,PIFSC
2022,HAWAII,"SNAILS, CONE (Conidae)","7,736",4,"63,079",Public,Commercial,Conidae ,1206075,PIFSC
2022,HAWAII,"SNAPPER, BINGHAMS","5,439",2,"39,917",Public,Commercial,Pristipomoides zonatus,168919,PIFSC
2022,HAWAII,"SNAPPER, BLACKTAIL","6,769",3,"35,711",Public,Commercial,Lutjanus fulvus,168863,PIFSC
2022,HAWAII,"SNAPPER, BLUESTRIPE","51,676",23,"127,275",Public,Commercial,Lutjanus kasmira,168862,PIFSC
2022,HAWAII,"SNAPPER, GLASSEYE",605,0,"3,149",Public,Commercial,Heteropriacanthus cruentatus,168181,PIFSC
2022,HAWAII,"SNAPPER, IRONJAW","7,309",3,"49,099",Public,Commercial,Aphareus rutilans,168929,PIFSC
2022,HAWAII,"SNAPPER, PINK","87,787",40,"850,380",Public,Commercial,Pristipomoides filamentosus,168916,PIFSC
2022,HAWAII,"SNAPPER, RUBY","29,524",13,"262,977",Public,Commercial,Etelis carbunculus,168903,PIFSC
2022,HAWAII,"SNAPPER, VON SIEBOLDS","10,791",5,"67,538",Public,Commercial,Pristipomoides sieboldii,168918,PIFSC
2022,HAWAII,"SPEARFISH, SHORTBILL","300,192",136,"638,977",Public,Commercial,Tetrapturus angustirostris,172503,PIFSC
2022,HAWAII,"SQUIRRELFISH, STRIPED",117,0,758,Public,Commercial,Sargocentron xantherythrum,622117,PIFSC
2022,HAWAII,"SURGEONFISH, EYESTRIPED","29,001",13,"76,246",Public,Commercial,Acanthurus dussumieri,172260,PIFSC
2022,HAWAII,"SURGEONFISH, GOLDRING",224,0,853,Public,Commercial,Ctenochaetus strigosus,172307,PIFSC
2022,HAWAII,"SURGEONFISH, ORANGEBAND","8,049",4,"20,231",Public,Commercial,Acanthurus olivaceus,172268,PIFSC
2022,HAWAII,"SURGEONFISH, RINGTAI","1,733",1,"4,103",Public,Commercial,Acanthurus blochii,172275,PIFSC
2022,HAWAII,SURGEONFISHES,"19,088",9,"49,298",Public,Commercial,Naso spp.,160487,PIFSC
2022,HAWAII,SWORDFISH,"3,081,853","1,398","10,609,846",Public,Commercial,Xiphias gladius,172482,PIFSC
2022,HAWAII,"TANG, CONVICT","8,151",4,"31,783",Public,Commercial,Acanthurus sandvicensis,172257,PIFSC
2022,HAWAII,"TENPOUNDER, HAWAIIAN","1,668",1,"3,786",Public,Commercial,Elops Hawaiensis,635879,PIFSC
2022,HAWAII,"THREADFIN, SIX-FINGERED",262,0,"2,597",Public,Commercial,Polydactylus Sexfilis,170453,PIFSC
2022,HAWAII,"TREVALLY, BIGEYE",173,0,680,Public,Commercial,Caranx sexfasciatus,168620,PIFSC
2022,HAWAII,"TREVALLY, BLUEFIN","1,768",1,"5,602",Public,Commercial,Caranx melampygus,168619,PIFSC
2022,HAWAII,"TREVALLY, GIANT","3,699",2,"13,417",Public,Commercial,Caranx ignobilis,168618,PIFSC
2022,HAWAII,"TUNA, ALBACORE","317,601",144,"654,842",Public,Commercial,Thunnus alalunga,172419,PIFSC
2022,HAWAII,"TUNA, BIGEYE","14,505,548","6,580","73,712,829",Public,Commercial,Thunnus obesus,172428,PIFSC
2022,HAWAII,"TUNA, BLUEFIN","5,106",2,"37,331",Public,Commercial,Thunnus thynnus,172421,PIFSC
2022,HAWAII,"TUNA, KAWAKAWA","1,387",1,"5,129",Public,Commercial,Euthynnus affinis,172403,PIFSC
2022,HAWAII,"TUNA, SKIPJACK","302,526",137,"816,880",Public,Commercial,Katsuwonus pelamis,172401,PIFSC
2022,HAWAII,"TUNA, YELLOWFIN","6,772,691","3,072","28,297,728",Public,Commercial,Thunnus albacares,172423,PIFSC
2022,HAWAII,"UNICORN FISH, ORANGESPINE","3,635",2,"12,806",Public,Commercial,Naso lituratus,172297,PIFSC
2022,HAWAII,"UNICORNFISH, SLEEK",659,0,"1,744",Public,Commercial,Naso hexacanthus,172294,PIFSC
2022,HAWAII,"VERTEBRATES, JAWED","2,689",1,"24,205",Public,Commercial,Gnathostomata ,914179,PIFSC
2022,HAWAII,WAHOO,"678,470",308,"3,139,975",Public,Commercial,Acanthocybium solandri,172451,PIFSC
2022,HAWAII,WITHHELD FOR CONFIDENTIALITY,"349,415",158,"1,778,679",Confidential,Commercial,,0,PIFSC
2022,HAWAII,WITHHELD FOR CONFIDENTIALITY,"1,035",0,"12,481",Public,Commercial,Other,0,PIFSC
2022,LOUISIANA,"AMBERJACK, GREATER","40,715",18,"89,522",Public,Commercial,Seriola dumerili,168689,GULFFIN
2022,LOUISIANA,"AMBERJACK, LESSER",,,,Confidential,Commercial,Seriola fasciata,168690,GULFFIN
2022,LOUISIANA,AMPHIBIANS **,,,,Confidential,Commercial,Amphibia,173420,GULFFIN
2022,LOUISIANA,AMPHIBIANS **,"4,008",2,"29,223",Public,Commercial,Amphibia,173420,GULFFIN
2022,LOUISIANA,AMPHIUMAS **,,,,Confidential,Commercial,Amphiuma,173608,GULFFIN
2022,LOUISIANA,"ANOLE, GREEN",,,,Confidential,Commercial,Anolis carolinensis,173885,GULFFIN
2022,LOUISIANA,"BARRACUDA, GREAT","2,665",1,"5,662",Public,Commercial,Sphyraena barracuda,650251,GULFFIN
2022,LOUISIANA,"BASS, LONGTAIL",20,0,38,Public,Commercial,Hemanthias leptus,167800,GULFFIN
2022,LOUISIANA,BIGEYE,,,,Confidential,Commercial,Priacanthus arenatus,168178,GULFFIN
2022,LOUISIANA,BOWFIN,"396,149",180,"338,851",Public,Commercial,Amia calva,161104,GULFFIN
2022,LOUISIANA,"BROTULA, BEARDED",704,0,944,Public,Commercial,Brotula barbata,164818,GULFFIN
2022,LOUISIANA,BUFFALOFISHES **,"3,372,051","1,530","837,918",Public,Commercial,Ictiobus,163954,GULFFIN
2022,LOUISIANA,BULLEYE,,,,Confidential,Commercial,Cookeolus japonicus,168195,GULFFIN
2022,LOUISIANA,BULLHEADS **,"19,139",9,"3,704",Public,Commercial,Ameiurus,164034,GULFFIN
2022,LOUISIANA,"CARP, BIGHEAD","208,685",95,"23,264",Public,Commercial,Hypophthalmichthys nobilis,163692,GULFFIN
2022,LOUISIANA,"CARP, COMMON","180,451",82,"26,726",Public,Commercial,Cyprinus carpio,163344,GULFFIN
2022,LOUISIANA,"CARP, GRASS","146,312",66,"33,460",Public,Commercial,Ctenopharyngodon idella,163537,GULFFIN
2022,LOUISIANA,"CARP, SILVER","467,121",212,"123,375",Public,Commercial,Hypophthalmichthys molitrix,163691,GULFFIN
2022,LOUISIANA,"CATFISH, BLUE","3,309,656","1,501","1,944,271",Public,Commercial,Ictalurus furcatus,163997,GULFFIN
2022,LOUISIANA,"CATFISH, CHANNEL","624,527",283,"374,262",Public,Commercial,Ictalurus punctatus,163998,GULFFIN
2022,LOUISIANA,"CATFISH, FLATHEAD","241,288",109,"142,268",Public,Commercial,Pylodictis olivaris,164029,GULFFIN
2022,LOUISIANA,"CATFISH, GAFFTOPSAIL",,,,Confidential,Commercial,Bagre marinus,164159,GULFFIN
2022,LOUISIANA,COBIA,"7,945",4,"32,909",Public,Commercial,Rachycentron canadum,168566,GULFFIN
2022,LOUISIANA,"CRAB, BLUE","49,884,217","22,627","87,203,532",Public,Commercial,Callinectes sapidus,98696,GULFFIN
2022,LOUISIANA,"CRABS, STONE **",,,,Confidential,Commercial,Menippe,98810,GULFFIN
2022,LOUISIANA,CREOLE-FISH,158,0,447,Public,Commercial,Paranthias furcifer,167838,GULFFIN
2022,LOUISIANA,"CROAKER, ATLANTIC",982,0,"31,695",Public,Commercial,Micropogonias undulatus,169283,GULFFIN
2022,LOUISIANA,DOLPHINFISH,"1,886",1,"2,890",Public,Commercial,Coryphaena hippurus,168791,GULFFIN
2022,LOUISIANA,"DRIFTFISH, BLACK","2,272",1,"6,325",Public,Commercial,Hyperoglyphe bythites,172513,GULFFIN
2022,LOUISIANA,"DRUM, BLACK","1,574,857",714,"1,838,686",Public,Commercial,Pogonias cromis,169288,GULFFIN
2022,LOUISIANA,"DRUM, BLACKBAR",923,0,"1,671",Public,Commercial,Pareques iwamotoi,169323,GULFFIN
2022,LOUISIANA,"DRUM, FRESHWATER","279,968",127,"54,409",Public,Commercial,Aplodinotus grunniens,169364,GULFFIN
2022,LOUISIANA,"EEL, CONGER","1,425",1,280,Public,Commercial,Conger oceanicus,161326,GULFFIN
2022,LOUISIANA,ESCOLAR,,,,Confidential,Commercial,Lepidocybium flavobrunneum,172362,GULFFIN
2022,LOUISIANA,"FLAG, SPANISH",,,,Confidential,Commercial,Gonioplectrus hispanus,167798,GULFFIN
2022,LOUISIANA,"FLOUNDERS, PARALICHTHYS **","3,120",1,"7,529",Public,Commercial,Paralichthys,172734,GULFFIN
2022,LOUISIANA,"FROG, PIG",,,,Confidential,Commercial,Lithobates grylio,775091,GULFFIN
2022,LOUISIANA,"GAR, ALLIGATOR","703,721",319,"755,542",Public,Commercial,Lepisosteus spatula,201897,GULFFIN
2022,LOUISIANA,"GAR, LONGNOSE","34,701",16,"38,602",Public,Commercial,Lepisosteus osseus,161094,GULFFIN
2022,LOUISIANA,"GAR, SHORTNOSE",,,,Confidential,Commercial,Lepisosteus Platostomus,161096,GULFFIN
2022,LOUISIANA,"GARS, SLENDER **","11,511",5,"15,346",Public,Commercial,Lepisosteus spp.,161093,GULFFIN
2022,LOUISIANA,GRAYSBY,,,,Confidential,Commercial,Cephalopholis cruentata,181220,GULFFIN
2022,LOUISIANA,"GROUPER, BLACK",,,,Confidential,Commercial,Mycteroperca bonaci,167760,GULFFIN
2022,LOUISIANA,"GROUPER, GAG","2,108",1,"10,844",Public,Commercial,Mycteroperca microlepis,167759,GULFFIN
2022,LOUISIANA,"GROUPER, MARBLED",276,0,"1,462",Public,Commercial,Dermatolepis inermis,167744,GULFFIN
2022,LOUISIANA,"GROUPER, MISTY","6,372",3,"1,527",Public,Commercial,Epinephelus mystacinus,167703,GULFFIN
2022,LOUISIANA,"GROUPER, SNOWY","1,961",1,"8,430",Public,Commercial,Epinephelus niveatus,167705,GULFFIN
2022,LOUISIANA,"GROUPER, WARSAW","4,177",2,"12,839",Public,Commercial,Epinephelus nigritus,167704,GULFFIN
2022,LOUISIANA,"GROUPER, YELLOWEDGE","35,891",16,"175,618",Public,Commercial,Epinephelus flavolimbatus,167699,GULFFIN
2022,LOUISIANA,"GROUPER, YELLOWFIN",,,,Confidential,Commercial,Mycteroperca venenosa,167764,GULFFIN
2022,LOUISIANA,"GROUPER, YELLOWMOUTH",133,0,522,Public,Commercial,Mycteroperca interstitialis,167762,GULFFIN
2022,LOUISIANA,"HAKES, RED AND WHITE **","1,319",1,731,Public,Commercial,Urophycis,164729,GULFFIN
2022,LOUISIANA,HERRINGS **,"1,444,643",655,"539,855",Public,Commercial,Clupeidae,161700,GULFFIN
2022,LOUISIANA,"HIND, RED",,,,Confidential,Commercial,Epinephelus guttatus,167700,GULFFIN
2022,LOUISIANA,"HIND, ROCK",12,0,39,Public,Commercial,Epinephelus adscensionis,167696,GULFFIN
2022,LOUISIANA,"HIND, SPECKLED",570,0,"3,039",Public,Commercial,Epinephelus drummondhayi,167698,GULFFIN
2022,LOUISIANA,"JACK, ALMACO","8,741",4,"11,982",Public,Commercial,Seriola rivoliana,168691,GULFFIN
2022,LOUISIANA,"JACK, BAR","5,405",2,"8,749",Public,Commercial,Carangoides ruber,168615,GULFFIN
2022,LOUISIANA,"JACK, BLACK",,,,Confidential,Commercial,Caranx lugubris,168613,GULFFIN
2022,LOUISIANA,"JACK, CREVALLE",,,,Confidential,Commercial,Caranx hippos,168609,GULFFIN
2022,LOUISIANA,"JACK, HORSE-EYE",458,0,305,Public,Commercial,Caranx latus,168610,GULFFIN
2022,LOUISIANA,KINGFISHES **,,,,Confidential,Commercial,Menticirrhus,169273,GULFFIN
2022,LOUISIANA,"MACKEREL, KING","235,205",107,"614,573",Public,Commercial,Scomberomorus cavalla,172435,GULFFIN
2022,LOUISIANA,"MACKEREL, SPANISH",184,0,198,Public,Commercial,Scomberomorus maculatus,172436,GULFFIN
2022,LOUISIANA,MENHADENS **,"748,911,936","339,704","107,077,531",Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2022,LOUISIANA,MINNOWS **,"5,607",3,"79,068",Public,Commercial,Cyprinidae,163342,GULFFIN
2022,LOUISIANA,"MULLET, STRIPED","491,551",223,"337,659",Public,Commercial,Mugil cephalus,170335,GULFFIN
2022,LOUISIANA,"OYSTER, EASTERN","7,161,095","3,248","75,446,772",Public,Commercial,Crassostrea virginica,79872,GULFFIN
2022,LOUISIANA,"PEEPER, SPRING",,,,Confidential,Commercial,Pseudacris crucifer,207303,GULFFIN
2022,LOUISIANA,PERMIT,,,,Confidential,Commercial,Trachinotus falcatus,168709,GULFFIN
2022,LOUISIANA,POMFRETS **,,,,Confidential,Commercial,Brama ,170288,GULFFIN
2022,LOUISIANA,"POMPANO, FLORIDA","25,868",12,"126,122",Public,Commercial,Trachinotus carolinus,168708,GULFFIN
2022,LOUISIANA,"PORGY, KNOBBED",,,,Confidential,Commercial,Calamus nodosus,169201,GULFFIN
2022,LOUISIANA,"PORGY, RED","5,210",2,"10,481",Public,Commercial,Pagrus pagrus,169207,GULFFIN
2022,LOUISIANA,"PRAWN, GIANT TIGER",,,,Confidential,Commercial,Penaeus monodon,95638,GULFFIN
2022,LOUISIANA,PROCAMBARUS (CRAYFISHES) **,"8,248,450","3,741","13,869,783",Public,Commercial,Procambarus,97490,GULFFIN
2022,LOUISIANA,RAYS **,,,,Confidential,Commercial,Rajiformes,160806,GULFFIN
2022,LOUISIANA,"REMORA, UNCLASSIFIED **",,,,Confidential,Commercial,Remora,168568,GULFFIN
2022,LOUISIANA,REPTILES **,,,,Confidential,Commercial,Reptilia ,173747,GULFFIN
2022,LOUISIANA,"ROSEFISH, BLACKBELLY",,,,Confidential,Commercial,Helicolenus dactylopterus,166787,GULFFIN
2022,LOUISIANA,"ROVER, CRIMSON",,,,Confidential,Commercial,Erythrocles monodi,168840,GULFFIN
2022,LOUISIANA,"RUDDERFISH, BANDED","1,353",1,"3,212",Public,Commercial,Seriola zonata,168693,GULFFIN
2022,LOUISIANA,RUDDERFISHES **,,,,Confidential,Commercial,Kyphosus,169504,GULFFIN
2022,LOUISIANA,"RUNNER, BLUE","1,345",1,"1,305",Public,Commercial,Caranx crysos,168612,GULFFIN
2022,LOUISIANA,"RUNNER, RAINBOW",,,,Confidential,Commercial,Elagatis bipinnulata,168738,GULFFIN
2022,LOUISIANA,SCAMP,"9,956",5,"51,275",Public,Commercial,Mycteroperca phenax,167763,GULFFIN
2022,LOUISIANA,"SCORPIONFISH, SPINYCHEEK",,,,Confidential,Commercial,Neomerinthe hemingwayi,166794,GULFFIN
2022,LOUISIANA,"SCORPIONFISH, SPOTTED",319,0,701,Public,Commercial,Scorpaena plumieri,166825,GULFFIN
2022,LOUISIANA,SCORPIONFISHES **,,,,Confidential,Commercial,Scorpaenidae,166704,GULFFIN
2022,LOUISIANA,"SEATROUT, SPOTTED",,,,Confidential,Commercial,Cynoscion nebulosus,169239,GULFFIN
2022,LOUISIANA,SEATROUTS **,408,0,377,Public,Commercial,Cynoscion,169238,GULFFIN
2022,LOUISIANA,"SHAD, GIZZARD","1,739,048",789,"538,721",Public,Commercial,Dorosoma cepedianum,161737,GULFFIN
2022,LOUISIANA,"SHAD, THREADFIN",,,,Confidential,Commercial,Dorosoma petenense,161738,GULFFIN
2022,LOUISIANA,SHARK FINS **,,,,Confidential,Commercial,Unspecified,2,EXCEPTIONS
2022,LOUISIANA,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,LOUISIANA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,EXCEPTIONS
2022,LOUISIANA,"SHARK, BULL","183,201",83,"102,820",Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2022,LOUISIANA,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2022,LOUISIANA,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2022,LOUISIANA,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2022,LOUISIANA,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,LOUISIANA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,LOUISIANA,SHEEPSHEAD,"432,843",196,"453,989",Public,Commercial,Archosargus probatocephalus,169189,GULFFIN
2022,LOUISIANA,"SHRIMP, ATLANIC SEABOB","87,799",40,"63,847",Public,Commercial,Xiphopenaeus kroyeri,95750,GULFFIN
2022,LOUISIANA,"SHRIMP, BROWN","11,873,802","5,386","15,741,883",Public,Commercial,Penaeus aztecus,95605,GULFFIN
2022,LOUISIANA,"SHRIMP, NORTHERN PINK",,,,Confidential,Commercial,Penaeus duorarum,95608,GULFFIN
2022,LOUISIANA,"SHRIMP, NORTHERN WHITE","68,141,617","30,909","99,673,422",Public,Commercial,Penaeus setiferus,95610,GULFFIN
2022,LOUISIANA,"SHRIMPS, ROCK **",,,,Confidential,Commercial,Sicyonia,96027,GULFFIN
2022,LOUISIANA,SLIDER,"7,064",3,"31,735",Public,Commercial,Trachemys scripta,173819,GULFFIN
2022,LOUISIANA,"SNAKE, BLACK RAT",,,,Confidential,Commercial,Pantherophis obsoletus,1081826,GULFFIN
2022,LOUISIANA,"SNAKE, DIAMONDBACK WATER",,,"9,743",Public,Commercial,Nerodia rhombifer,563904,GULFFIN
2022,LOUISIANA,"SNAKE, ROUGH GREEN",,,,Confidential,Commercial,Opheodrys aestivus,174172,GULFFIN
2022,LOUISIANA,"SNAKE, SOUTHERN WATER",,,,Confidential,Commercial,Nerodia fasciata,174248,GULFFIN
2022,LOUISIANA,"SNAKE, WATER, PLAIN-BELLIED",,,,Confidential,Commercial,Nerodia erythrogaster,174244,GULFFIN
2022,LOUISIANA,"SNAKES, GARTER (RIBBON) **",,,,Confidential,Commercial,Thamnophis,174133,GULFFIN
2022,LOUISIANA,"SNAPPER, BLACK",,,,Confidential,Commercial,Apsilus dentatus,168899,GULFFIN
2022,LOUISIANA,"SNAPPER, BLACKFIN",677,0,"3,469",Public,Commercial,Lutjanus buccanella,168852,GULFFIN
2022,LOUISIANA,"SNAPPER, CUBERA",,,,Confidential,Commercial,Lutjanus cyanopterus,168847,GULFFIN
2022,LOUISIANA,"SNAPPER, DOG",,,,Confidential,Commercial,Lutjanus jocu,168857,GULFFIN
2022,LOUISIANA,"SNAPPER, GRAY",874,0,"1,764",Public,Commercial,Lutjanus griseus,168848,GULFFIN
2022,LOUISIANA,"SNAPPER, LANE",317,0,846,Public,Commercial,Lutjanus synagris,168860,GULFFIN
2022,LOUISIANA,"SNAPPER, MUTTON",,,,Confidential,Commercial,Lutjanus analis,168849,GULFFIN
2022,LOUISIANA,"SNAPPER, QUEEN","1,991",1,"7,208",Public,Commercial,Etelis oculatus,168902,GULFFIN
2022,LOUISIANA,"SNAPPER, RED","1,261,121",572,"5,607,348",Public,Commercial,Lutjanus campechanus,168853,GULFFIN
2022,LOUISIANA,"SNAPPER, SILK",772,0,"3,322",Public,Commercial,Lutjanus vivanus,168861,GULFFIN
2022,LOUISIANA,"SNAPPER, VERMILION","102,670",47,"401,144",Public,Commercial,Rhomboplites aurorubens,168909,GULFFIN
2022,LOUISIANA,"SNAPPER, YELLOWTAIL",85,0,380,Public,Commercial,Ocyurus chrysurus,168907,GULFFIN
2022,LOUISIANA,"SPADEFISH, ATLANTIC",,,,Confidential,Commercial,Chaetodipterus faber,169539,GULFFIN
2022,LOUISIANA,"SQUIDS, LOLIGINIDAE **","1,936",1,"6,352",Public,Commercial,Loliginidae,82369,GULFFIN
2022,LOUISIANA,SQUIRRELFISHES **,,,,Confidential,Commercial,Holocentridae,166170,GULFFIN
2022,LOUISIANA,SWORDFISH,"367,695",167,"1,509,752",Public,Commercial,Xiphias gladius,172482,EXCEPTIONS
2022,LOUISIANA,"TILEFISH, BLACKLINE",,,,Confidential,Commercial,Caulolatilus cyanops,168541,GULFFIN
2022,LOUISIANA,"TILEFISH, BLUELINE",92,0,192,Public,Commercial,Caulolatilus microps,168543,GULFFIN
2022,LOUISIANA,"TILEFISH, GOLDEN","39,898",18,"137,877",Public,Commercial,Lopholatilus chamaeleonticeps,168546,GULFFIN
2022,LOUISIANA,"TILEFISH, GOLDFACE",,,,Confidential,Commercial,Caulolatilus chrysops,168544,GULFFIN
2022,LOUISIANA,"TILEFISH, SAND",,,,Confidential,Commercial,Malacanthus plumieri,168548,GULFFIN
2022,LOUISIANA,"TRIGGERFISH, GRAY",751,0,"1,274",Public,Commercial,Balistes capriscus,173138,GULFFIN
2022,LOUISIANA,"TRIGGERFISH, QUEEN",,,,Confidential,Commercial,Balistes vetula,173139,GULFFIN
2022,LOUISIANA,TRIPLETAIL,881,0,"4,191",Public,Commercial,Lobotes surinamensis,169007,GULFFIN
2022,LOUISIANA,"TUNA, ALBACORE",,,,Confidential,Commercial,Thunnus alalunga,172419,EXCEPTIONS
2022,LOUISIANA,"TUNA, BIGEYE",,,,Confidential,Commercial,Thunnus obesus,172428,EXCEPTIONS
2022,LOUISIANA,"TUNA, BLACKFIN",733,0,582,Public,Commercial,Thunnus atlanticus,172427,GULFFIN
2022,LOUISIANA,"TUNA, BLUEFIN",,,,Confidential,Commercial,Thunnus thynnus,172421,EXCEPTIONS
2022,LOUISIANA,"TUNA, LITTLE TUNNY","3,013",1,"2,974",Public,Commercial,Euthynnus alletteratus,172402,GULFFIN
2022,LOUISIANA,"TUNA, SKIPJACK",,,,Confidential,Commercial,Katsuwonus pelamis,172401,EXCEPTIONS
2022,LOUISIANA,"TUNA, YELLOWFIN",,,,Confidential,Commercial,Thunnus albacares,172423,EXCEPTIONS
2022,LOUISIANA,"TURTLE, COMMON MUSK",,,"14,675",Public,Commercial,Sternotherus odoratus,173758,GULFFIN
2022,LOUISIANA,"TURTLES, MUD **",,,854,Public,Commercial,Kinosternon,173762,GULFFIN
2022,LOUISIANA,"TURTLES, NORTH AMERICAN SOFTSHELL **",665,0,"1,965",Public,Commercial,Apalone,208674,GULFFIN
2022,LOUISIANA,"TURTLES, SNAPPING",182,0,"1,761",Public,Commercial,Chelydra serpentina,173752,GULFFIN
2022,LOUISIANA,"VERTEBRATES, JAWED **",,,,Confidential,Commercial,Gnathostomata ,914179,GULFFIN
2022,LOUISIANA,WAHOO,"4,190",2,"6,113",Public,Commercial,Acanthocybium solandri,172451,GULFFIN
2022,LOUISIANA,WENCHMAN,,,,Confidential,Commercial,Pristipomoides aquilonaris,168913,GULFFIN
2022,MAINE,ALEWIFE,,,,Confidential,Commercial,Alosa pseudoharengus,161706,ACCSP
2022,MAINE,BLUEFISH,,,,Confidential,Commercial,Pomatomus saltatrix,168559,ACCSP
2022,MAINE,BUTTERFISH,,,,Confidential,Commercial,Peprilus triacanthus,172567,ACCSP
2022,MAINE,"CLAM, QUAHOG, NORTHERN","220,631",100,"3,488,217",Public,Commercial,Mercenaria mercenaria,81496,ACCSP
2022,MAINE,"CLAM, QUAHOG, OCEAN",,,,Confidential,Commercial,Arctica islandica,81343,ACCSP
2022,MAINE,"CLAM, RAZOR, ATLANTIC",,,,Confidential,Commercial,Ensis directus,81022,ACCSP
2022,MAINE,"CLAM, SOFT","1,411,372",640,"18,647,029",Public,Commercial,Mya arenaria,81692,ACCSP
2022,MAINE,"CLAM, SURF, ATLANTIC","2,636",1,"12,296",Public,Commercial,Spisula solidissima,80944,ACCSP
2022,MAINE,"COD, ATLANTIC","56,110",25,"164,732",Public,Commercial,Gadus morhua,164712,ACCSP
2022,MAINE,"CRAB, ATLANTIC ROCK","908,033",412,"730,758",Public,Commercial,Cancer irroratus,98679,ACCSP
2022,MAINE,"CRAB, GREEN",,,,Confidential,Commercial,Carcinus maenas,98734,ACCSP
2022,MAINE,"CRAB, JONAH","2,107,544",956,"2,038,941",Public,Commercial,Cancer borealis,98678,ACCSP
2022,MAINE,"CRABS, BRACHYURA **",,,,Confidential,Commercial,Brachyura,98276,ACCSP
2022,MAINE,"CRABS, SPIDER **",,,,Confidential,Commercial,Majidae,98417,ACCSP
2022,MAINE,CUSK,"4,286",2,"2,500",Public,Commercial,Brosme brosme,164740,ACCSP
2022,MAINE,"EEL, AMERICAN","9,459",4,"20,163,965",Public,Commercial,Anguilla rostrata,161127,ACCSP
